"Run.ID","P0.Regret.GN","P1.Regret.GN","P2.Regret.GN","P3.Regret.GN"
57,0.00568250786486388,0.00647607050908971,0.00335096358617511,0
58,0,0.00115151008185149,0.00968869088945305,0.0120484182974598
59,0,0.00186952501780946,0.00352588374264127,0.0015060907761193
60,0,0.000987128598906876,0.00448974650622243,0.00447576985756204
61,0,0.00166016794175397,0.0208421039755956,0.0192387354426002
62,0.00075942137972464,0.00229907169642861,0.00163068552795663,0
63,0,0.00242664594563842,0.00241677711609845,0.00135529668558691
64,4.28442061884155e-05,0.000728094244765531,0.00162521621163938,0
65,0,0.00115940728400948,0.00877249440488397,0.00992871921768101
66,0.0130032987021284,0.00755131998530477,0.00109948787784928,0
67,0,0.00129616867786826,0.0137841905006102,0.0186701947272133
68,0,0.00100671486237326,0.00537756166328932,0.00689127763855911
69,0,0.000976726537051872,0.00634846446225295,0.0102117842068911
70,0,0.0016249674459274,0.00484604063391553,0.00328558446652746
71,0.0128244859492649,0.0132859678211116,0.000891323761962382,0
72,0,0.00112858153672302,0.00925463467696723,0.0126271703726649
73,0,0.000823291498286298,0.00596801191720804,0.00932899146460763
74,0,0.0010579053791624,0.00926344632248129,0.0180245489994909
75,0,0.00128281427018305,0.00392114798431499,0.00156904428997172
76,0.00202533237388054,0.00270103084532413,0.0021176123668425,0
77,0.00898864756046319,0.00664185867185911,0.00107640646096701,0
78,0,0.00173817354752341,0.00718660471649702,0.00573996022880275
79,0.0212774354391873,0.00900796756010782,0.000663668510692966,0
80,0.00481481483277997,0.00512601024413914,0.00196450633846265,0
81,0,0.000803574998143965,0.00511818114891974,0.00924368610012696
82,0,0.00264916579077707,0.00151101615437554,0.000571534046719724
83,0,0.000754958329140396,0.00456210725254451,0.0077965371457154
84,0,0.000991830831603637,0.00601767636336156,0.00739052262746112
85,0,0.000676513698711762,0.00427653553640885,0.00738643607401498
86,0.00368091032856486,0.00503969422427718,0.0018774624036988,0
87,0.011773000361351,0.00584063661641823,0.000707414416691383,0
88,0.00110392740723277,0.00256901331846289,0.00198883571728698,0
89,0,0.000988817899738819,0.00285845262318362,0.00123113243540994
90,0.012692441929268,0.0050907406758752,0.0005323835162898,0
91,0.00277718680112093,0.00303469326206901,0.00165582925756188,0
92,0,0.000435972823253318,0.00216852583530485,0.00306193041166773
93,0.0114675444272236,0.00887656465648299,0.000757834804402235,0
94,0.00287372881929889,0.00308137137829749,0.00162391611379352,0
95,0.000577164316856012,0.00229699851106982,0.00303487743880202,0
96,0,0.0009704197316074,0.00754347000627396,0.0141108157156347
97,0.00856849317252885,0.0107227474825226,0.00119321831650336,0
98,0,0.00101448643404296,0.0059748932837344,0.00844867091081204
99,0.00571987857259606,0.00773879528846266,0.00166359254218064,0
100,0,0.0012103497264082,0.0051994593254102,0.00346839530182197
101,0,0.00122548168813267,0.00808395507360916,0.0113780692179691
102,0.0125642527320686,0.0126078689538908,0.00235411039040883,0
103,0.00745275726723175,0.0117233020809365,0.00080946112714941,0
104,0,0.00157198150774342,0.0104462957870266,0.00889623049971547
105,0.00268689221260361,0.00348740321830926,0.00267471637424788,0
106,0,0.001080845593398,0.0073627779753198,0.0105138613871643
107,0.00329034205362545,0.00593357996995922,0.00144466812067379,0
108,0.014705511115341,0.0144299396310824,0.00102048537636333,0
109,0,0.00185779843888006,0.0033009333765313,0.00160128922346672
110,0.00229291646050707,0.00331789143877227,0.00481345817426026,0
111,0,0.000520668918910285,0.00204711462897936,0.00194310691302168
112,0,0.00107357950761141,0.0096271634627932,0.0124527299834765
113,0,0.000876176354122578,0.00713123420509462,0.0141953009485993
114,0.00773284281016938,0.008822047715833,0.00269921048084064,0
115,0.00993930928954324,0.009706526091108,0.000513247669453917,0
116,0,0.000820862613220855,0.00545876227320773,0.00922079874925712
117,0.00129529181768567,0.00420817343108187,0.00070058940584234,0
118,0.00614879296779594,0.00984397056870567,0.00131152022198667,0
119,0,0.00124694044058145,0.0057454378198379,0.00532337357972842
120,0,0.00152734868829431,0.00808569786454167,0.00673146881754686
121,0.00974678103388673,0.014578352171686,0.000644288283790428,0
122,0,0.00177459177133178,0.0165130670446665,0.0154247837821975
123,0,0.000442541444388815,0.00211791771247924,0.00292605571599254
124,0.0118675001121647,0.0113598089240138,0.0014761371995269,0
125,0,0.00105078214840511,0.00828434289914161,0.0146325471565319
126,0.0130183893639899,0.00481710198895575,0.000384048154993905,0
127,0,0.00057598784904714,0.00277223308391353,0.00371647198370596
128,0,0.00123981258102378,0.00902883451816511,0.00795748275644641
129,0,0.000825052427333224,0.00566682352649639,0.0104592410069166
130,0.017986720508458,0.00608041880494048,0.000767928531986071,0
131,0.0123190409376366,0.00618829395129991,0.000887226494922816,0
132,0,0.00152667703740491,0.00983776270726028,0.008277161352842
133,0,0.00192369406188478,0.00769902779750392,0.00608318239136399
134,0,0.00284543539437702,0.00188340370493722,0.00119439758921724
135,0,0.00110671989437011,0.00939330496293802,0.0162541514813331
136,0.0101322319207053,0.0107781823043478,0.00155819052097653,0
137,0.00210639856311366,0.00244134682334618,0.00219846797747329,0
138,0.00219604128973404,0.00488920674235802,0.000984874762434938,0
139,0.000942784745798651,0.00307516842781156,0.000966410318581638,0
140,0,0.000837494519202939,0.00659706735411294,0.0127857688531413
141,0.00819126864641797,0.00609706218504377,0.00115278901172374,0
142,0,0.00094866889082568,0.00451091269291133,0.0020045246141265
143,0.0139277728382253,0.00639176370959859,0.000718061389176804,0
144,0,0.000829136490602289,0.00294455385566137,0.00250761389641421
145,0.00496374666037675,0.00583428103219924,0.0013049183585855,0
146,0,0.000982737287729619,0.00708933611956868,0.0125267568740089
147,0,0.00295498088557544,0.00241117655281427,0.00166192733360145
148,0,0.000813137727972785,0.00463652385218427,0.0060928341050218
149,0,0.00102865191530268,0.00608348282488624,0.00771474392276502
150,0,0.00116296352620684,0.0124988900387003,0.0247618868427769
151,0.0107617582598552,0.00523259551828683,0.000428079562956391,0
152,0,0.0005341574546931,0.0025390570843184,0.00344700776469453
153,0.0136712697858537,0.00878090608382348,0.00138486383468224,0
154,0.00306564206172055,0.00313832853819716,0.00158226680654669,0
155,0,0.000866994399988257,0.00555160113171594,0.00855171966840356
156,0.00298336421453224,0.00449840302250276,0.0029349112512791,0
157,0,0.00208564978740028,0.0161688198409496,0.0152853652475629
158,0,0.00181714686800106,0.0145603423306649,0.0131652273829584
159,0.00095420145438839,0.00163550110745459,0.00136115895718366,0
160,0,0.000360209803084835,0.00171442950079616,0.00244398444000107
161,0.00238230835358981,0.00337144867352246,0.00124784781849394,0
162,0,0.00163047720438613,0.00889549627484982,0.00687126934340605
163,0.00694791080416674,0.00872856499006486,0.00171460051407585,0
164,0.0152027390732655,0.0097199854632943,0.00107547338673653,0
165,0,0.00103413261643749,0.0064367616648145,0.00946356259206417
166,0,0.00142481510709851,0.00640192582814214,0.0053703026371717
167,0.00540284130849096,0.00537316318371883,0.00286660321204866,0
168,0,0.00137417206210969,0.0126099349564589,0.0120471992742792
169,0,0.000935633302168195,0.00779426619066765,0.0135838834248782
170,0,0.00109470110953975,0.00727030903108138,0.0108962597560085
171,0.00962629943352629,0.00962614838388746,0.00135183841225855,0
172,0,0.00144726123473475,0.0176525438546693,0.0207114778938093
173,0,0.000472104216889882,0.00215548215522805,0.00280111489207262
174,0,0.00187733895736278,0.00390438362854588,0.00226335036952123
175,0.00170189978004976,0.00477673780923214,0.00115405043968894,0
176,0,0.000834730062876845,0.0048372293917615,0.00782154163698629
177,0,0.00139927695114822,0.0125738890380323,0.0111666281314713
178,0,0.000732853531086135,0.00459169849812172,0.00850662806801146
179,0.000507942940593278,0.00286978502037191,0.00127158495129682,0
180,0,0.00102192945667817,0.00880705571807353,0.0138869263466814
181,0,0.000880822311432114,0.00486063467840174,0.00613264389811995
182,0,0.000501025262080882,0.00188569425701381,0.00215534147245516
183,0,0.00137423016033734,0.0137669849734846,0.0194396870803552
184,0,0.000602576822741226,0.00316442594491236,0.00529913604408942
185,0.00548845929777305,0.0109177630859019,0.000499407864350723,0
186,0,0.00241422138423622,0.00442812078486749,0.00359797855345249
187,0.00344241123274852,0.0054833833826174,0.00120738947285748,0
188,0,0.00112099973663577,0.00623425188955508,0.00301951709545921
189,0.00382194090890915,0.00682577652123605,0.000993448923790691,0
190,0.00978273715834797,0.00444082037572849,0.000470511439172362,0
191,0,0.00148859411195165,0.0111126585660792,0.00933653809545158
192,0,0.00079519747276471,0.00577019736289894,0.0104622083659373
193,0,0.00181210656317969,0.00662813599089554,0.00543957404451825
194,0.00778610338665645,0.00823969172355158,0.000636282836432765,0
195,0,0.00112243939051129,0.00509484483871018,0.00448575585560805
196,0.0124496551472877,0.0109144257616385,0.00235079988210656,0
197,0,0.00115569712631564,0.0170061736008381,0.0181531176047389
198,0.000475052659426111,0.00166255344545136,0.00390824051284836,0
199,0,0.000959984286738935,0.00760649604041073,0.0146851141372325
200,0.0167494847729703,0.00687096311959093,0.000904945278989731,0
201,0.00662758007043724,0.00736869220902963,0.00310972646549568,0
202,0.000103396447504098,0.0012933312948754,0.00247838261170147,0
203,0,0.000793674766905113,0.00488697506731783,0.00884113689379481
204,0,0.0016958724818991,0.00539720279207056,0.00320451460361534
205,0,0.00166872890363282,0.0118298787476843,0.0106580127639799
206,0.0139306574422876,0.00643940471405458,0.000599495901787137,0
207,0.014362402671913,0.00785471536109231,0.000950493687086443,0
208,0,0.00107800808721284,0.00919311612595581,0.0173688205724324
209,0,0.00106435853856985,0.00937277824443306,0.0102190407369007
210,0,0.000961163618189008,0.00854274643657493,0.0180486610125094
211,0.0178308932814012,0.00482863216990004,0.000409402056869235,0
212,0.00659479503947856,0.00797730525514343,0.00188846589214136,0
213,0,0.00245750131535893,0.00365244416657654,0.00248901847807542
214,0.000233801265585568,0.00173779944348385,0.00175292571931778,0
215,0.0103702314974447,0.0106736576224076,0.0011749240772153,0
216,0,0.000833646856920115,0.00551659525674749,0.00906478327817751
217,0,0.00123028029948311,0.0115180184790906,0.011406925310701
218,0,0.00109616590319123,0.0105612123795012,0.0207004804368502
219,0,0.000901851661646505,0.0039277537876359,0.00341062303026337
220,0,0.00191286460888453,0.0149095155424289,0.0137076684791665
221,0,0.00115590568944787,0.00591963694298021,0.00495794887402574
222,0,0.0013554304679104,0.0157003200645681,0.0165511756651798
223,0.00489678392675129,0.00750316270876757,0.00130662561098403,0
224,0,0.00113997279751229,0.0082645347501798,0.00547744069335814
225,0,0.000844591226486177,0.00267622874284851,0.00105426794822771
226,0,0.00178472780562688,0.00827286593981828,0.00586706834339879
227,0,0.000613193509019751,0.003319591004265,0.00498930795055351
228,0,0.000742670797993219,0.00409680583418667,0.00577838529879815
229,0.0133641164664122,0.0078900239526949,0.000961320846736922,0
230,0,0.000911668155838947,0.00451293118299121,0.0050085012297137
231,0,0.000788508001708207,0.00458600815668117,0.0080107633703931
232,0,0.00153041087972408,0.019347263678753,0.0172249319803679
233,0,0.00069438446164558,0.00401432558186455,0.00441001148246013
234,0.00628521546165695,0.00717508160106063,0.00241885739842868,0
235,0.00181680072825654,0.00429224440326659,0.0010251380251423,0
236,0,0.000709573408281674,0.00441460332749207,0.00815489805515699
237,0,0.00157521011668423,0.019518336083835,0.0191964143220478
238,0,0.00115228558920382,0.00612184956248095,0.00560527527863407
239,0.0169924762057268,0.00811472741309171,0.000786762889993929,0
240,0,0.00196811987035283,0.00705942008241003,0.00583460524214224
241,0,0.00120463382496159,0.00954497799266332,0.00610145388594092
242,0,0.00126856236813672,0.00346076568190572,0.00155212940528691
