"Run.ID","P0.Regret.DT","P1.Regret.DT","P2.Regret.DT","P3.Regret.DT"
824,-3.79109008137316,-3.79109008137316,-1.8958056492509,0
825,-6.48163993507002,-6.48163993507002,-0.520736670662995,0
826,-5.73796343004457,-5.73796343004457,-0.947942358747426,0
827,-5.60767383043761,-5.60767383043761,-5.60767383043761,0
828,-6.70606100812417,-3.82596103174642,-0.198344413276603,0
829,-6.16967471261548,-6.16967471261548,-0.634790588675539,0
830,-1.77064929003352,-1.77064929003352,-1.77064929003352,0
831,-6.28531319883719,-6.28531319883719,-1.04070808703062,0
832,-6.42873666079055,-6.42873666079055,-0.699410500748475,0
833,0,0,0,0
834,-2.61035218003457,-2.61035218003457,-2.61035218003457,0
835,-6.6086941736171,-6.6086941736171,-0.368471160207436,0
836,-3.58136003560451,-3.58136003560451,-1.42510812973387,0
837,-0.454523913860926,-0.454523913860926,-0.454523913860926,0
838,-3.45082234947967,-3.45082234947967,-2.36873176781124,0
839,-5.53920003008252,-5.53920003008252,-2.10542494538683,0
840,-6.71028495458096,-2.97130938789657,-0.204151949415559,0
841,-3.8975179363858,-3.8975179363858,-2.23019602539256,0
842,-6.23617219877926,-6.23617219877926,-0.813228304075827,0
843,-2.1688479714871,-2.1688479714871,-2.1688479714871,0
844,-4.44743393755509,-4.44743393755509,-2.72000130251296,0
845,-4.40687258770113,-4.40687258770113,-2.01971843300598,0
846,-0.00544244852167264,-0.00544244852167264,-0.00544244852167264,0
847,-5.32315732020619,-5.32315732020619,-4.74635656545601,0
848,-0.441837293697531,-0.441837293697531,-0.441837293697531,0
849,-0.352361992766295,-0.352361992766295,-0.352361992766295,0
850,-5.79084529593066,-5.79084529593066,-4.12887760425062,0
851,-6.19976681056156,-6.19976681056156,-0.855119010631932,0
852,-5.45326505397779,-5.45326505397779,-1.13437735378781,0
853,-0.135744851082656,-0.135744851082656,-0.135744851082656,0
854,-5.58972356686881,-5.58972356686881,-1.19808699169339,0
855,-6.04517777503515,-6.04517777503515,-1.05338359487673,0
856,-0.952454009714464,-0.952454009714464,-0.952454009714464,0
857,-1.46953568850352,-1.46953568850352,-1.46953568850352,0
858,-4.1419081271656,-4.1419081271656,-2.39838238931897,0
859,-3.57550952117633,-3.57550952117633,-3.57550952117633,0
860,-4.26202910896867,-4.26202910896867,-2.49030173772527,0
861,-1.67164055871491,-1.67164055871491,-1.67164055871491,0
862,-5.57761262162495,-5.57761262162495,-1.21620153956831,0
863,-4.33178465037294,-4.33178465037294,-2.25822793247761,0
864,0,0,0,0
865,-6.45638877637811,-6.45638877637811,-0.739826951645375,0
866,-0.417129230343868,-0.417129230343868,-0.417129230343868,0
867,-2.63262023571297,-2.63262023571297,-2.63262023571297,0
868,-6.28670882678305,-6.28670882678305,-0.861822763367952,0
869,-1.62521735718703,-1.62521735718703,-1.47778114491688,0
870,-2.04081598159073,-2.04081598159073,-2.04081598159073,0
871,-5.33989517193574,-5.33989517193574,-1.55891651864825,0
872,-5.43269753960733,-5.43269753960733,-1.47005126219597,0
873,-4.22233721697665,-4.22233721697665,-4.22233721697665,0
874,-4.08382130787938,-4.08382130787938,-4.08382130787938,0
875,-1.82576234727189,-1.82576234727189,-1.82576234727189,0
876,-0.37946299701821,-0.37946299701821,-0.37946299701821,0
877,-4.8417241839111,-4.8417241839111,-3.02085601060682,0
878,-6.71828052630234,-6.71828052630234,-0.196508675254019,0
879,-5.95879308733561,-5.95879308733561,-1.14746251972667,0
880,-6.13110565518438,-6.13110565518438,-1.14095879504384,0
881,-3.13516862056674,-3.13516862056674,-2.9164562246748,0
882,-6.22909429402419,-4.19789062342,-0.600624173084893,0
883,-6.59629181117395,-6.59629181117395,-0.388357788576383,0
884,-2.10982962893603,-2.10982962893603,-2.10982962893603,0
885,-2.059482889767,-2.059482889767,-2.059482889767,0
886,-2.04194438798612,-2.04194438798612,-2.04194438798612,0
887,-2.72341665259374,-2.72341665259374,-2.72341665259374,0
888,-5.28922966147943,-5.28922966147943,-1.18291293208909,0
889,0,0,0,0
890,-2.54823693411883,-2.54823693411883,-2.54823693411883,0
891,-4.96359602634739,-4.96359602634739,-1.4924937106333,0
892,-4.48918595674376,-4.48918595674376,-1.63485870215978,0
893,-6.6030953713087,-6.6030953713087,-0.510775356280309,0
894,-6.14334584440401,-4.54561248460234,-0.669233191103173,0
895,-6.30035893132835,-6.30035893132835,-0.667578084364749,0
896,-5.32838326580674,-5.32838326580674,-1.90674158198348,0
897,-4.69984533085031,-4.69984533085031,-1.62681170241825,0
898,0,0,0,0
899,-0.986228474293036,-0.986228474293036,-0.986228474293036,0
900,-5.44559871459191,-5.44559871459191,-2.36318138601079,0
901,-4.94967094640293,-4.94967094640293,-4.94967094640293,0
902,-6.09731389103014,-6.09731389103014,-1.02038407888483,0
903,-4.3827593953896,-4.3827593953896,-2.15649844685039,0
904,-5.95734262888416,-5.95734262888416,-1.2383346849138,0
905,0,0,0,0
906,-5.08863853378569,-5.08863853378569,-2.30434719901108,0
907,-2.31616052893097,-2.31616052893097,-2.31616052893097,0
908,-6.62814949095717,-6.62814949095717,-0.359892841078853,0
909,-0.299459382295424,-0.299459382295424,-0.299459382295424,0
910,-5.59309348908486,-5.59309348908486,-1.49561550381273,0
911,-6.52002819233503,-6.52002819233503,-0.512216127938634,0
912,-0.854717195631817,-0.854717195631817,-0.854717195631817,0
913,-6.34581129763462,-6.34581129763462,-0.768926258981341,0
914,-4.61822617279736,-4.61822617279736,-2.01303507704439,0
915,-3.48211841893869,-3.48211841893869,-3.48211841893869,0
916,-5.7322679693074,-5.7322679693074,-2.09425512307873,0
917,-6.15507139428781,-6.15507139428781,-0.885624338272163,0
918,-5.65743860302973,-5.65743860302973,-1.86106661804933,0
919,-1.44406196412992,-1.44406196412992,-1.44406196412992,0
920,-6.71132280151927,-6.71132280151927,-0.193274333870203,0
921,-6.26676050465609,-6.26676050465609,-0.780267332127963,0
922,-5.75125469010968,-5.75125469010968,-1.65248952933198,0
923,-6.26075311951289,-6.26075311951289,-0.637294945669288,0
924,-5.60580269790129,-5.60580269790129,-1.87075505006312,0
925,-6.09191021193737,-6.09191021193737,-0.770483015612995,0
926,-5.87569314379834,-5.87569314379834,-1.13337859974841,0
927,-4.12422349036408,-4.12422349036408,-2.58088571071329,0
928,-3.87974588809074,-3.87974588809074,-1.9006167349473,0
929,-1.51419546267597,-1.51419546267597,-1.51419546267597,0
930,0,0,0,0
931,-3.88404927767319,-3.88404927767319,-2.82729836494151,0
932,-2.26228216092459,-2.26228216092459,-2.26228216092459,0
933,-6.32634941176866,-6.32634941176866,-0.612910816436531,0
934,-5.87057746440347,-5.87057746440347,-1.1917837107858,0
935,-5.4574708220355,-5.4574708220355,-1.69299471355779,0
936,-6.46316208850513,-6.46316208850513,-0.541621015802892,0
937,-6.64482145344387,-6.64482145344387,-0.278210659788957,0
938,-1.49582444135049,-1.49582444135049,-1.49582444135049,0
939,-0.672695256434801,-0.672695256434801,-0.672695256434801,0
940,-6.18582132308546,-6.18582132308546,-1.02631751834021,0
941,-5.37745574432197,-5.37745574432197,-2.13920032943526,0
942,0,0,0,0
943,-3.95575737355188,-3.95575737355188,-2.37878611738525,0
944,-1.47134839389325,-1.47134839389325,-1.47134839389325,0
945,-5.71452541544658,-5.71452541544658,-1.35584402420994,0
946,-6.54968284193648,-6.54968284193648,-0.386638150917844,0
947,-6.47864556743809,-6.47864556743809,-0.504387886833107,0
948,-5.16794768140372,-5.16794768140372,-1.89745045827726,0
949,-2.51654241590534,-2.51654241590534,-2.51654241590534,0
950,-5.51637774481001,-5.51637774481001,-3.30458043170645,0
951,0,0,0,0
952,0,0,0,0
953,-6.4871644185188,-6.4871644185188,-0.76147301330486,0
954,-6.36173664541966,-6.36173664541966,-0.537546037353176,0
955,-6.18495878179348,-6.18495878179348,-0.682046813985236,0
956,-3.26707224856007,-3.26707224856007,-1.66452659089894,0
957,-6.62199351193069,-6.62199351193069,-0.338611535925704,0
958,-6.0655373900825,-6.0655373900825,-1.58514238532858,0
959,-6.41092748853912,-6.41092748853912,-0.504011830094928,0
960,-3.06561537194775,-3.06561537194775,-1.87513640228739,0
961,-3.91740134729512,-3.91740134729512,-2.16499942654488,0
962,-2.02549224169276,-2.02549224169276,-2.02549224169276,0
963,-1.25799160928984,-1.25799160928984,-1.25799160928984,0
964,-5.4390521400365,-5.4390521400365,-0.926212974859384,0
965,-5.70378088847869,-5.70378088847869,-1.27480916004587,0
966,-6.66663027681884,-6.66663027681884,-0.251104276853448,0
967,0,0,0,0
968,-3.40795834663799,-3.40795834663799,-3.40795834663799,0
969,-3.59700205474815,-3.59700205474815,-2.35910087018107,0
970,-6.56477093240282,-2.92225527879063,-0.386340799205444,0
971,-5.53336606021704,-5.53336606021704,-0.9647135159001,0
972,-3.54071512689706,-3.54071512689706,-2.5941805964566,0
973,-6.37055413168838,-5.07609297091804,-0.486208788926446,0
974,-3.47459444499952,-3.47459444499952,-3.47459444499952,0
975,-6.64179654433749,-6.64179654433749,-0.26699597357132,0
976,-6.25005623766113,-6.25005623766113,-0.901612107953364,0
977,-3.31366804230183,-3.31366804230183,-3.31366804230183,0
978,-4.89993627230399,-4.89993627230399,-1.21015580909607,0
979,-6.34732652627943,-6.34732652627943,-0.676739855195002,0
980,-3.25062553907168,-3.25062553907168,-2.33692039678625,0
981,-3.92712905237653,-3.92712905237653,-3.05326388996598,0
982,-4.70081586694433,-4.70081586694433,-2.92361123901741,0
983,-1.03074721644159,-1.03074721644159,-1.03074721644159,0
984,-6.63018647651578,-6.63018647651578,-0.4028038117692,0
985,0,0,0,0
986,-5.38557930255915,-5.38557930255915,-1.47100444687484,0
987,-5.41113759374529,-5.41113759374529,-1.08649206473144,0
988,-3.59061018257113,-3.59061018257113,-3.15199061432753,0
989,-6.48762378382404,-6.48762378382404,-0.509901641981522,0
990,-6.15151783303305,-6.15151783303305,-0.708296579240692,0
991,-6.52178523519262,-6.52178523519262,-0.575014533924906,0
992,-6.0050874902251,-6.0050874902251,-1.2794665220112,0
993,-6.43371195433505,-6.43371195433505,-0.596837566482626,0
994,-5.70182966389841,-5.70182966389841,-2.03738235198942,0
995,0,0,0,0
996,-3.1828538715429,-3.1828538715429,-3.1828538715429,0
997,-5.63516992962409,-5.63516992962409,-1.0668553127789,0
998,-6.50151647043285,-6.50151647043285,-0.473202801101415,0
999,-6.67497130503439,-2.56181680749362,-0.223105280129077,0
1000,-0.526728744013263,-0.526728744013263,-0.526728744013263,0
1001,0,0,0,0
1002,-4.51659293954094,-4.51659293954094,-2.22642674821473,0
1003,-0.49042999210634,-0.49042999210634,-0.49042999210634,0
1004,-6.52246971651477,-6.05903458390853,-0.54969312993216,0
1005,0,0,0,0
1006,-2.13710150806775,-2.13710150806775,-2.13710150806775,0
1007,0,0,0,0
1008,-6.46861613500241,-6.46861613500241,-0.637762296613631,0
1009,-0.232825969143575,-0.232825969143575,-0.232825969143575,0
1010,-6.46549032543322,-4.91994185217159,-0.558590379502615,0
1011,-2.48995853192138,-2.48995853192138,-0.91766190795414,0
1012,-4.31972990880221,-1.3925176529462,-0.136101185026851,0
1013,0,0,0,0
1014,-6.2791478456609,-6.2791478456609,-1.19812676067508,0
1015,-2.30895115032433,-2.30895115032433,-1.55607806923733,0
1016,-6.76715599100503,-2.62731333002035,-0.158868014556924,0
1017,0,0,0,0
1018,-2.98701608856705,-2.98701608856705,-2.98701608856705,0
1019,-0.156843236622388,-0.156843236622388,-0.156843236622388,0
1020,-6.47327409919668,-6.47327409919668,-0.700335990787034,0
1021,0,0,0,0
1022,0,0,0,0
1023,0,0,0,0
1024,-6.36009830388339,-6.36009830388339,-0.919268278029622,0
1025,0,0,0,0
1026,-6.33100208690072,-6.33100208690072,-0.979138284315443,0
1027,-2.3656689664737,-2.3656689664737,-1.1556851251555,0
1028,-6.76990738840874,-2.31486507245572,-0.162892261587922,0
1029,0,0,0,0
1030,-5.45957764503274,-5.45957764503274,-5.45957764503274,0
1031,-2.05312117075964,-2.05312117075964,-2.05312117075964,0
1032,-6.74059810017548,-6.74059810017548,-0.20460453568674,0
1033,0,0,0,0
1034,-4.67915317860564,-4.67915317860564,-1.27179652296102,0
1035,-0.994521958722816,-0.994521958722816,-0.994521958722816,0
1036,-6.59230648385395,-2.64229271379177,-0.276450010750917,0
1037,0,0,0,0
1038,-2.26275535160122,-2.26275535160122,-1.7487173647301,0
1039,-0.366014164182924,-0.366014164182924,-0.366014164182924,0
1040,-6.54322140453691,-6.54322140453691,-0.341791698705162,0
1041,-0.730347034016387,-0.730347034016387,-0.730347034016387,0
1042,-6.23297214993062,-3.45307864298257,-0.410721378371899,0
1043,-2.9271648108154,-2.84037255715111,-0.762935294141215,0
1044,-2.69933555023655,-0.824918967152338,-0.070204038950972,0
1045,0,0,0,0
1046,-6.29525417335911,-6.29525417335911,-1.04849462385983,0
1047,-2.7416970976777,-2.7416970976777,-1.18212484545711,0
1048,-6.77360548271957,-1.33465510991716,-0.0862716589699336,0
1049,0,0,0,0
1050,-3.20239471255508,-3.20239471255508,-1.93710467652272,0
1051,-0.729428717110562,-0.729428717110562,-0.729428717110562,0
1052,-6.55772994607623,-5.84652955936222,-0.337780010038483,0
1053,0,0,0,0
1054,0,0,0,0
1055,0,0,0,0
1056,-6.45475841511592,-6.45475841511592,-0.500135071621815,0
1057,0,0,0,0
1058,-6.3506663992277,-6.3506663992277,-0.748664031009457,0
1059,-2.81396326098285,-2.81396326098285,-0.882049942456738,0
1060,-4.74858664341208,-1.07930189179147,-0.0819194978044626,0
1061,0,0,0,0
1062,-5.47752907168136,-5.47752907168136,-5.47752907168136,0
1063,-2.49234882954646,-2.49234882954646,-1.92098156979573,0
1064,-6.74801970626937,-6.74801970626937,-0.110649766496447,0
1065,0,0,0,0
1066,-4.40941998260375,-4.40941998260375,-4.40941998260375,0
1067,-0.32669404123542,-0.32669404123542,-0.32669404123542,0
1068,-6.49783791683259,-6.49783791683259,-0.671022358701342,0
1069,0,0,0,0
1070,-2.01140033690069,-2.01140033690069,-2.01140033690069,0
1071,0,0,0,0
1072,-6.4356899777093,-6.4356899777093,-0.808200478469051,0
1073,0,0,0,0
1074,-6.45456714056553,-6.45456714056553,-0.669401068224777,0
1075,-2.41208194203375,-2.41208194203375,-1.09482938581063,0
1076,-6.77557585407405,-2.12639501650368,-0.159271746507898,0
1077,0,0,0,0
1078,-6.26572105475476,-6.26572105475476,-1.34899638131732,0
1079,-2.20782845308962,-2.20782845308962,-2.20782845308962,0
1080,-6.75698827035461,-6.75698827035461,-0.192576786520814,0
1081,0,0,0,0
1082,-2.57530868554926,-2.57530868554926,-2.57530868554926,0
1083,0,0,0,0
1084,-6.41384029045269,-6.41384029045269,-1.05157131911415,0
1085,0,0,0,0
1086,0,0,0,0
1087,0,0,0,0
1088,-6.27612370223647,-6.27612370223647,-1.56034995252544,0
1089,0,0,0,0
1090,-6.30741013567664,-6.30741013567664,-1.40945607967974,0
1091,-2.20961553089744,-2.20961553089744,-1.54625974037116,0
1092,-6.75345778407981,-6.75345778407981,-0.222891012071694,0
1093,0,0,0,0
1094,-5.43246401916666,-5.43246401916666,-5.43246401916666,0
1095,-1.85151476134871,-1.85151476134871,-1.85151476134871,0
1096,-6.71975418677626,-6.71975418677626,-0.298229789461153,0
1097,0,0,0,0
1098,-4.66508154584423,-4.66508154584423,-1.43586268259136,0
1099,-0.906082093911938,-0.906082093911938,-0.906082093911938,0
1100,-6.58240552727595,-4.1156877560737,-0.307682561606985,0
1101,0,0,0,0
1102,-2.25019500670704,-2.25019500670704,-1.99416841962513,0
1103,-0.242467327200195,-0.242467327200195,-0.242467327200195,0
1104,-6.53064152218927,-6.53064152218927,-0.385702220661225,0
1105,-0.590386989987154,-0.590386989987154,-0.590386989987154,0
1106,-6.47458545580541,-3.92456331080652,-0.428271490850647,0
1107,-2.86435887421638,-2.86435887421638,-0.821184330734252,0
1108,-3.78492457762211,-0.957072297269563,-0.0784657891987134,0
1109,0,0,0,0
1110,-6.28613355509798,-6.28613355509798,-1.070221068388,0
1111,-2.65972083737994,-2.65972083737994,-1.31682450071975,0
1112,-6.76436899227574,-1.8983858596798,-0.099299856064297,0
1113,0,0,0,0
1114,-3.17301314127076,-3.17301314127076,-3.16819666411795,0
1115,-0.554198274182689,-0.554198274182689,-0.554198274182689,0
1116,-6.53660658856912,-6.53660658856912,-0.418786366288954,0
1117,0,0,0,0
1118,0,0,0,0
1119,0,0,0,0
1120,-6.42710887157676,-6.42710887157676,-0.620299039770762,0
1121,0,0,0,0
1122,-6.33551439272525,-6.33551439272525,-0.796398451988234,0
1123,-2.68721614977664,-2.68721614977664,-1.00158765857866,0
1124,-6.76358733773058,-1.73047298671735,-0.103538889867296,0
1125,0,0,0,0
1126,-5.4619264753835,-5.4619264753835,-5.4619264753835,0
1127,-2.32794571319807,-2.32794571319807,-2.26741740397036,0
1128,-6.7300997636183,-6.7300997636183,-0.146994736465438,0
