"Run.ID","P0.Regret.GS","P1.Regret.GS","P2.Regret.GS","P3.Regret.GS"
1,0.00953956896112887,0.0102205136775775,0.0137875082257662,0
2,0.0236939313101209,0.0251805287037197,0.0222347644164148,0
3,0.0121943709491524,0.0136650369597028,0.02339885443695,0
4,0.015287238720095,0.0160104565531291,0.0195903998460875,0
5,0.018775961180908,0.0206207062402842,0.0205484239771381,0
6,0.00834525940438047,0.0102942306699404,0.0179077958578466,0
7,0,0.00104692221466081,0.00993991777300283,0.0135422749755587
8,0.0215379421293612,0.0223589672086579,0.0223934906248198,0
9,0.0065458179015964,0.0073742485082748,0.0174521342601649,0
10,0.00669655044588414,0.00778000313010634,0.0179011748875166,0
11,0.0114024220039195,0.0122525170971855,0.018780372260099,0
12,0.0155868839825175,0.0295595934669186,0.0158217546708041,0
13,0.0215073792098614,0.0238626413367728,0.0197979112443777,0
14,0,0.000852993349072989,0.00634318664267788,0.00473250636719359
15,0,0.000766992325075863,0.00527049351520875,0.000426434615079047
16,0.0279395736452654,0.0246642020909695,0.0178588336823455,0
17,0.0100735938596877,0.0132928291868865,0.0181147602438164,0
18,0.000870677763747808,0.00215962277690278,0.0205406488223254,0
19,0.0193096586259452,0.022302527785345,0.017057798196548,0
20,0.0105361144638521,0.0111588652231343,0.0149216243984026,0
21,0.0172011432926805,0.0191584418636717,0.0162218590443523,0
22,0.0244617493889998,0.0260256733227602,0.020631713009733,0
23,0.00955755113308009,0.0130291805884821,0.0157435845675014,0
24,0.00766697861215163,0.00876288675765324,0.0160410414400442,0
25,0.0100646194712894,0.0110806037101773,0.0179067017122264,0
26,0.0158047634681211,0.0177682101089782,0.0164507990686296,0
27,0.0129986872336334,0.0142815772675431,0.0193256801084335,0
28,0.0071245698332548,0.00793963252000062,0.0129248382995583,0
29,0.0126594295891386,0.0138536149780675,0.0230743786467479,0
30,0.0185506892638325,0.0217621090295347,0.0153829286554297,0
31,0.019044600987182,0.0201873560095378,0.0247748190531414,0
32,0.00835723605151489,0.00898753832381801,0.0121369769848567,0
33,0.0199974752737765,0.0220937421546522,0.0169580346495044,0
34,0.0243939389377311,0.0266872973888249,0.0216581414513724,0
35,0.208387800277425,0.209198325643526,0.212271611832746,0
36,0.017850622689733,0.0199519226789222,0.0225664816711116,0
37,0.00960846076601753,0.0112387994463835,0.0202127628058208,0
38,0.0158208047397961,0.0211635489902336,0.0164787346418546,0
39,0.0257422946291279,0.0339836342166138,0.0165505500507212,0
40,0.0205577178752046,0.0289950625700383,0.0154366472666074,0
41,0,0.0007948374012419,0.00618962016763849,0.00654714251218625
42,0.0100935587877078,0.0109463266132852,0.0173548762116309,0
43,0.0313509116893592,0.0333093358275635,0.0212774631839432,0
44,0.0243707536259018,0.0233621124387571,0.0153910768153353,0
45,0,0.00132425686840611,0.0225853463872848,0.000395669051628474
46,0.00166035209083246,0.0035214021023597,0.0167178868540697,0
47,0.0306174616086911,0.0311385150787432,0.0221065427444827,0
48,0.0217164248274762,0.0231056349149576,0.0222294745566228,0
49,0.013914382194209,0.0153671063208968,0.0188904138839218,0
50,0.026961033037072,0.0269728967315731,0.0193814910191765,0
51,0.0237137726983266,0.0201251157864973,0.0151422125559005,0
52,0.0053048139415074,0.00923914037928358,0.016326565479446,0
53,0.0142246364880852,0.0159598209123721,0.0163522304508315,0
54,0,0.00115573991544601,0.0231091739994085,0.00253508796141789
55,0,0.000938468951699134,0.00830279645992507,0.0083380641782036
