"GRAPROES_NUM","PER_VPH_INTER"
10.65,"84.8485%"
10.47,"77.3585%"
10.25,"79.5455%"
10.04,"77.0833%"
11.51,"85.3659%"
10.58,"76.5432%"
10.14,"62.9630%"
10.55,"80.0000%"
10.77,"78.5714%"
11.26,"82.6087%"
9.91,"71.4286%"
9.89,"64.0000%"
11.47,"100.0000%"
10.05,"78.2609%"
10.45,"80.5556%"
10.27,"76.4706%"
10.08,"75.5556%"
9.93,"75.0000%"
9.81,"53.1915%"
10.3,"62.5000%"
10.74,"88.8889%"
10.6,"53.5714%"
10.53,"66.6667%"
8.8,"71.4286%"
9.45,"64.2857%"
8.18,"66.6667%"
10,"75.0000%"
10.49,"80.0000%"
11.63,"95.2381%"
10.97,"80.0000%"
10.52,"40.0000%"
9.5,"31.8182%"
10.4,"64.7059%"
10.13,"75.0000%"
12.33,"57.1429%"
10.53,"78.3784%"
10.58,"76.4706%"
9.69,"64.2857%"
9.98,"71.4286%"
10.75,"80.3030%"
10.97,"75.7576%"
10.26,"78.4314%"
10.67,"71.4286%"
10.12,"68.0000%"
10.17,"72.7273%"
10.03,"63.5135%"
9.58,"71.4286%"
10.43,"84.9057%"
10.41,"76.4706%"
10.08,"71.2121%"
10.27,"73.6842%"
11.24,"78.3784%"
10.47,"77.2727%"
10.85,"75.6098%"
11.84,"94.1176%"
10.74,"80.4878%"
10.8,"75.0000%"
11.79,"82.7586%"
11.7,"91.8919%"
11.01,"86.0000%"
12.02,"85.7143%"
11.27,"80.7018%"
10.89,"82.3529%"
12.8,"94.1176%"
11.27,"84.0909%"
11.47,"75.0000%"
11.69,"80.6452%"
11.07,"80.7692%"
10.09,"82.6087%"
10.11,"82.1429%"
11.46,"80.0000%"
10.23,"69.5652%"
10.08,"92.3077%"
9.05,"72.2222%"
11.04,"76.4706%"
11.14,"79.5455%"
11.54,"84.3137%"
9.79,"70.8333%"
11.11,"92.8571%"
10.86,"75.6098%"
9.07,"52.6316%"
10.06,"79.3103%"
11.78,"75.0000%"
10.62,"82.1429%"
11.75,"80.0000%"
12.6,"75.8621%"
11.78,"82.6087%"
11.32,"82.7586%"
11.67,"93.5484%"
12.39,"93.5484%"
9.7,"81.2500%"
12.4,"87.5000%"
12,"80.0000%"
11.89,"81.8182%"
12.11,"86.6667%"
11.07,"80.0000%"
11.03,"85.7143%"
10.94,"82.0000%"
11.19,"90.0000%"
12,"100.0000%"
11.85,"90.4762%"
11.68,"88.0952%"
11.73,"94.4444%"
11.94,"89.4737%"
12.48,"86.6667%"
9.65,"62.5000%"
12.2,"85.7143%"
11.7,"70.5882%"
10.3,"43.7500%"
9.43,"70.0000%"
8.81,"84.6154%"
9.86,"58.3333%"
9.2,"52.9412%"
9.14,"63.6364%"
10.45,"46.1538%"
9.62,"68.0000%"
9.27,"56.0000%"
9.33,"70.2703%"
10.8,"83.3333%"
9.37,"68.4211%"
9.11,"57.1429%"
9.91,"62.5000%"
9.31,"58.6207%"
10.85,"70.5882%"
9.06,"62.5000%"
11.24,"73.6842%"
9.71,"83.3333%"
10.05,"75.0000%"
10.01,"57.1429%"
9.98,"68.7500%"
9.06,"66.6667%"
10.07,"66.6667%"
9.22,"66.6667%"
8.49,"60.0000%"
8.82,"71.4286%"
8.79,"52.9412%"
11.24,"71.4286%"
8.63,"65.7895%"
9.6,"36.3636%"
9.72,"68.4211%"
8.13,"57.6923%"
7.29,"53.8462%"
9,"64.2857%"
7.63,"57.8947%"
8.81,"50.0000%"
8.03,"43.4783%"
8.11,"84.6154%"
8.83,"54.1667%"
8.98,"48.0000%"
8.2,"50.0000%"
8.29,"53.3333%"
7.83,"45.8333%"
8.96,"74.0741%"
8.52,"42.1053%"
8.61,"54.8387%"
8.14,"40.0000%"
8.76,"61.5385%"
9.07,"58.0645%"
8.35,"46.6667%"
8.74,"68.9655%"
9.99,"60.7143%"
9.13,"71.4286%"
8.89,"57.5758%"
9.23,"60.6061%"
9.18,"59.2593%"
9.3,"62.1622%"
9.33,"87.5000%"
9.68,"71.4286%"
8.03,"50.0000%"
9.3,"74.3590%"
10.56,"82.9787%"
10.24,"64.5833%"
9.5,"70.4545%"
7.84,"37.5000%"
10.93,"83.3333%"
10,"76.3158%"
11.9,"95.0000%"
9.28,"40.0000%"
12.15,"86.2069%"
11.91,"100.0000%"
8.96,"71.4286%"
12.12,"97.2973%"
12.29,"94.2857%"
9.93,"85.7143%"
12.14,"77.7778%"
11.93,"86.2069%"
11.63,"86.1111%"
12.28,"85.7143%"
12.3,"85.0000%"
11.39,"92.5926%"
11.56,"80.5556%"
11.41,"75.0000%"
11.73,"90.3226%"
11.91,"83.8710%"
12.38,"78.5714%"
12.18,"86.2069%"
11.33,"90.4762%"
12.91,"95.4545%"
11.55,"95.8333%"
11.83,"93.5484%"
11.19,"86.9565%"
10.99,"77.1429%"
11.54,"83.3333%"
9.24,"78.9474%"
9.66,"67.3913%"
11.4,"88.5714%"
12.32,"81.2500%"
9.1,"80.0000%"
12.27,"93.3333%"
9.27,"100.0000%"
11.95,"94.7368%"
10.53,"79.3103%"
10.03,"75.6757%"
10.7,"70.9677%"
11.4,"100.0000%"
12.41,"81.8182%"
12.83,"90.4762%"
9.88,"81.8182%"
11.56,"58.8235%"
12.88,"90.0000%"
12.62,"95.4545%"
9.72,"87.5000%"
14.58,"96.8750%"
13.83,"100.0000%"
11.64,"80.0000%"
9.86,"67.6471%"
9.81,"62.8571%"
9.54,"73.6842%"
9.86,"80.0000%"
8.05,"50.0000%"
9.46,"80.0000%"
10.99,"71.1111%"
13.09,"98.0000%"
10.89,"68.7500%"
10.87,"77.7778%"
10.26,"84.4444%"
10.13,"81.5789%"
9.41,"70.0000%"
10.55,"80.0000%"
10.31,"81.3953%"
10.73,"75.0000%"
10.93,"82.2222%"
11.21,"94.4444%"
9.16,"81.8182%"
10.34,"89.7436%"
9.68,"75.0000%"
10.01,"61.5385%"
9.11,"68.1818%"
9.37,"42.8571%"
9.49,"79.6610%"
9.25,"67.5676%"
9.36,"55.5556%"
8.71,"57.1429%"
8.22,"61.7647%"
8,"58.1395%"
9.06,"50.0000%"
7.72,"51.2821%"
9.1,"68.5714%"
8.87,"61.2245%"
8.98,"57.1429%"
9.29,"65.3061%"
8.78,"69.6429%"
8.68,"63.0435%"
9.05,"61.1111%"
8.54,"54.5455%"
9.21,"75.0000%"
9.39,"56.8182%"
9.34,"60.0000%"
8.56,"61.7647%"
9.54,"63.6364%"
9.18,"75.0000%"
9.11,"61.9048%"
8.96,"69.3878%"
9.29,"62.7907%"
9.68,"67.5000%"
8.93,"56.0000%"
8.66,"74.0000%"
8.79,"69.0476%"
8.32,"55.3191%"
8.88,"70.5882%"
9.08,"68.1818%"
9.18,"64.2857%"
8.26,"73.3333%"
8.41,"51.5152%"
7.81,"35.7143%"
8.8,"64.0625%"
8.65,"58.3333%"
8.42,"74.6032%"
8.11,"63.4615%"
9.58,"85.7143%"
9.91,"87.5000%"
8.68,"58.8235%"
9.73,"75.0000%"
8.74,"58.3333%"
8.05,"20.0000%"
8.98,"33.3333%"
13.09,"100.0000%"
14.18,"100.0000%"
15.1,"100.0000%"
15.3,"100.0000%"
15.03,"96.7742%"
14.63,"91.3043%"
14.99,"100.0000%"
15.29,"98.6111%"
14.97,"96.2963%"
14.76,"100.0000%"
15.64,"96.2963%"
15.82,"97.8261%"
15.81,"100.0000%"
15.25,"97.2973%"
15.18,"94.3396%"
14.89,"100.0000%"
15.76,"100.0000%"
6.78,"30.0000%"
8.93,"61.5385%"
9.45,"53.8462%"
8.82,"66.6667%"
9.38,"57.1429%"
7.88,"57.1429%"
8.39,"61.5385%"
7.98,"60.0000%"
9.09,"65.4545%"
9.21,"76.5957%"
9.37,"77.2727%"
8.51,"53.0612%"
8.65,"69.2308%"
7.64,"54.5455%"
8.46,"42.8571%"
6.73,"38.4615%"
8.44,"64.7059%"
9.75,"74.5098%"
10.12,"71.7391%"
9.56,"71.4286%"
8.64,"68.0000%"
8.27,"85.7143%"
7.82,"76.4706%"
7.68,"53.3333%"
8.53,"80.0000%"
10.03,"80.0000%"
10.9,"60.0000%"
9.27,"82.6087%"
12.93,"92.7536%"
8.7,"62.0690%"
8.77,"53.8462%"
9.5,"70.0000%"
8.46,"70.4545%"
10.13,"70.2703%"
11.65,"78.8462%"
9.25,"73.3333%"
7.6,"47.3684%"
8.02,"52.9412%"
8.35,"93.3333%"
8.91,"50.0000%"
9.62,"56.2500%"
13.61,"66.6667%"
10.63,"79.3103%"
9.05,"65.9091%"
9.55,"61.5385%"
7.39,"31.2500%"
7.34,"60.0000%"
9.25,"60.0000%"
9.63,"55.5556%"
11.52,"87.5000%"
11.34,"77.7778%"
11.9,"77.7778%"
11.36,"82.7586%"
11.41,"89.4737%"
12.19,"82.1429%"
13.11,"96.1538%"
12.92,"82.7586%"
13.44,"86.3636%"
11.22,"70.0000%"
11.82,"93.7500%"
13.11,"80.0000%"
13.5,"75.0000%"
13.07,"98.0000%"
14.48,"100.0000%"
13.52,"100.0000%"
12.82,"88.8889%"
13.41,"94.4444%"
13.73,"100.0000%"
12.67,"100.0000%"
8.8,"30.0000%"
9.89,"100.0000%"
9.63,"70.5882%"
9.75,"100.0000%"
9.52,"66.6667%"
8.48,"50.0000%"
7.39,"48.2759%"
8.37,"62.5000%"
7.12,"36.6667%"
7.97,"60.0000%"
7.98,"70.5882%"
7.77,"47.6190%"
8.32,"47.3684%"
8.61,"61.1111%"
8,"63.6364%"
8.19,"44.0000%"
7.83,"45.8333%"
10.2,"78.5714%"
7.95,"54.2857%"
8.16,"74.0741%"
6.91,"50.0000%"
9.81,"57.8947%"
9.42,"60.0000%"
9.2,"66.6667%"
8.67,"56.2500%"
8.65,"47.3684%"
9.67,"62.5000%"
10.04,"76.9231%"
10.47,"72.0000%"
9.87,"75.0000%"
9.55,"76.1905%"
9.92,"68.7500%"
10.02,"73.3333%"
9.05,"64.2857%"
9.99,"48.1481%"
9.82,"76.1905%"
11.5,"85.7143%"
9.28,"68.8889%"
10,"67.5000%"
9.45,"79.3103%"
9.17,"57.1429%"
10.14,"76.9231%"
9.51,"60.8696%"
10.24,"83.3333%"
10.65,"78.3784%"
11.1,"88.2353%"
10.49,"72.9730%"
9.86,"71.4286%"
10.07,"68.9655%"
9.88,"81.0811%"
10.57,"74.1935%"
10.63,"88.8889%"
10.53,"84.2105%"
11.34,"80.9524%"
10.42,"74.6835%"
9.56,"78.9474%"
11.14,"70.0000%"
9.71,"71.0526%"
11.19,"86.2069%"
10.84,"80.4348%"
12.44,"100.0000%"
11.98,"80.9524%"
12.47,"93.7500%"
13.67,"94.7368%"
13.2,"96.8750%"
12.99,"94.6429%"
11.09,"80.7692%"
10.68,"88.8889%"
11.97,"89.6552%"
11.9,"100.0000%"
10.5,"68.1818%"
8.46,"50.0000%"
9.56,"53.8462%"
9.93,"63.6364%"
9.45,"56.5217%"
9.19,"64.0000%"
10.35,"72.7273%"
9.83,"62.9630%"
10.95,"71.4286%"
9.67,"53.8462%"
9.79,"85.7143%"
10.08,"59.0909%"
10.05,"85.1852%"
10.11,"38.7097%"
9.85,"70.3704%"
9.81,"50.0000%"
11.3,"90.0000%"
11.84,"72.2222%"
10.55,"68.7500%"
10.88,"70.0000%"
10.8,"77.7778%"
10.87,"81.8182%"
10.89,"88.2353%"
9.91,"76.4706%"
9.87,"76.9231%"
8.82,"45.4545%"
10.37,"80.0000%"
10.77,"73.0769%"
9.07,"65.2174%"
10.45,"100.0000%"
12.22,"82.6087%"
11,"92.5926%"
11.21,"76.1905%"
12.5,"87.5000%"
12.07,"72.7273%"
11.94,"80.0000%"
11.38,"74.4681%"
10.97,"90.9091%"
11.7,"84.7826%"
9.64,"76.9231%"
10.45,"68.0000%"
10.89,"84.2105%"
12.09,"83.6364%"
11.11,"84.0000%"
11.89,"92.5000%"
10.47,"75.0000%"
10.41,"76.9231%"
10.07,"80.0000%"
11.99,"84.7826%"
11.2,"80.0000%"
11.15,"76.0000%"
10.23,"68.1818%"
10.53,"77.7778%"
12.39,"76.7442%"
11.9,"83.0189%"
11.64,"85.0000%"
10.41,"76.0000%"
10.41,"86.3636%"
9.05,"85.1852%"
12.35,"90.0000%"
11,"81.8182%"
11.21,"65.3846%"
10.1,"73.3333%"
8.95,"58.5366%"
12.4,"87.5000%"
11.27,"98.0000%"
11.2,"88.3721%"
10.63,"69.2308%"
12.17,"90.3226%"
11.12,"90.0000%"
11.15,"80.0000%"
11.96,"76.4706%"
10.77,"87.0968%"
11.85,"86.2069%"
12.23,"90.9091%"
11.07,"79.5918%"
11.27,"74.3590%"
10.88,"70.5882%"
11.41,"73.3333%"
11.4,"70.0000%"
11.64,"82.1429%"
11.25,"78.8462%"
11.34,"83.3333%"
11.87,"92.3077%"
11.77,"82.1429%"
11.26,"75.8621%"
11.61,"86.2069%"
11.02,"79.5918%"
11.25,"79.1667%"
11.98,"78.5714%"
11.29,"96.6667%"
11.33,"80.4878%"
11.27,"91.6667%"
12.38,"87.1795%"
12.41,"86.0465%"
12.15,"65.2174%"
11.96,"73.9130%"
12.28,"91.3043%"
11.7,"91.8919%"
11.72,"90.9091%"
11.4,"85.7143%"
12.39,"86.6667%"
10.78,"87.1795%"
11.26,"80.9524%"
10.96,"82.6087%"
12.51,"96.4286%"
10.77,"88.8889%"
12.73,"90.0000%"
12.66,"93.0233%"
12.52,"85.7143%"
10.95,"88.5714%"
13.67,"96.6667%"
12.67,"93.3333%"
10.79,"75.8621%"
10.21,"73.5294%"
12.85,"91.3043%"
12.68,"89.7436%"
10.66,"65.0000%"
10.57,"60.6061%"
12.43,"92.6829%"
13.28,"84.4444%"
10.24,"72.9167%"
10.35,"67.7419%"
12.43,"84.2105%"
12.95,"91.4286%"
10.51,"70.5882%"
10.79,"71.8750%"
12.64,"75.0000%"
13.04,"95.9184%"
12.96,"92.1569%"
11.58,"91.6667%"
12.67,"91.6667%"
12.47,"95.3488%"
12.99,"88.5714%"
10.31,"78.2609%"
12.67,"80.0000%"
12.53,"78.9474%"
14.11,"96.2264%"
14.43,"96.6667%"
12.42,"78.2609%"
12.97,"83.3333%"
14.57,"97.4359%"
14.13,"100.0000%"
14.87,"96.3636%"
13,"100.0000%"
13.76,"90.0000%"
14.14,"96.8750%"
15.09,"97.2973%"
13.57,"86.3636%"
14.08,"96.2963%"
15,"100.0000%"
14.79,"96.6667%"
13.94,"96.6667%"
14,"93.4783%"
13.92,"90.4762%"
14.46,"88.0952%"
14.8,"96.6667%"
15.25,"95.4545%"
12.93,"78.5714%"
12.81,"84.0000%"
14.52,"88.0000%"
14.15,"92.5926%"
15.15,"100.0000%"
13.44,"100.0000%"
14.71,"98.2759%"
14.65,"96.0000%"
15.09,"100.0000%"
14.89,"94.1176%"
14.24,"95.4545%"
13.7,"88.0000%"
14.62,"90.6250%"
13.94,"95.4545%"
14.53,"100.0000%"
13.9,"100.0000%"
13.2,"90.0000%"
12.67,"91.6667%"
14.55,"100.0000%"
13.35,"93.4783%"
13.82,"90.0000%"
15.08,"100.0000%"
14.4,"89.7959%"
13.91,"100.0000%"
14.46,"93.5484%"
13.52,"100.0000%"
13.43,"83.3333%"
14.92,"89.4737%"
13.93,"92.8571%"
14.37,"96.4286%"
14.28,"100.0000%"
14.99,"90.6977%"
14.81,"100.0000%"
14.55,"94.4444%"
14.65,"92.8571%"
14.95,"96.4286%"
14.63,"94.1176%"
10.85,"76.4706%"
10.56,"66.6667%"
10.52,"62.5000%"
14.43,"88.4615%"
9.68,"78.2609%"
13.48,"95.4545%"
11.31,"72.7273%"
13.75,"78.9474%"
13.8,"92.8571%"
13.03,"87.1795%"
13.66,"81.8182%"
12.09,"63.6364%"
14.53,"92.5926%"
13.06,"75.6757%"
13.41,"88.1356%"
10.38,"77.1429%"
13.28,"89.1892%"
13.81,"88.8889%"
12.81,"75.0000%"
12.78,"82.3529%"
13.33,"66.6667%"
12.37,"90.0000%"
12.6,"100.0000%"
9.77,"70.2128%"
9.61,"55.5556%"
9.03,"65.1163%"
11.93,"68.1818%"
10.39,"70.7317%"
13.23,"89.6552%"
12.87,"80.0000%"
12.84,"100.0000%"
13.78,"100.0000%"
10.84,"73.0769%"
11.56,"75.0000%"
10.88,"83.3333%"
11.17,"78.5714%"
11.74,"90.9091%"
11.01,"61.5385%"
11.13,"76.9231%"
10.85,"71.4286%"
12.96,"84.2105%"
11.17,"93.3333%"
11.87,"70.5882%"
10.97,"81.8182%"
10.13,"78.9474%"
11.25,"76.1905%"
12.15,"85.7143%"
10.64,"69.5652%"
11.36,"85.7143%"
9.45,"71.4286%"
11.24,"82.7586%"
10.76,"86.6667%"
8.65,"55.5556%"
9.84,"87.5000%"
10.63,"54.5455%"
9.43,"38.4615%"
10.68,"53.8462%"
11,"73.3333%"
10.02,"71.4286%"
10.34,"66.6667%"
9.83,"73.3333%"
10.33,"75.0000%"
9.3,"50.0000%"
9.96,"63.6364%"
9.3,"36.3636%"
10.9,"69.2308%"
11.05,"60.0000%"
9.53,"91.6667%"
13.48,"84.6154%"
13.44,"81.2500%"
14.09,"90.9091%"
13.36,"96.4286%"
11.94,"79.4872%"
11.49,"64.2857%"
13.03,"94.2857%"
13.07,"88.8889%"
12.58,"83.7209%"
12.5,"100.0000%"
14.26,"94.1176%"
12.1,"84.2105%"
12.67,"78.9474%"
12.31,"93.7500%"
12.9,"86.6667%"
11.91,"90.9091%"
11.83,"90.0000%"
12.84,"70.0000%"
12.63,"86.9565%"
12.25,"90.0000%"
11.23,"75.0000%"
11.75,"80.0000%"
11.55,"66.6667%"
11.39,"75.0000%"
13.1,"88.0000%"
10.07,"80.3279%"
8.46,"50.0000%"
8.52,"66.6667%"
10.08,"72.2222%"
9.77,"86.8421%"
10.67,"83.3333%"
9.59,"88.0000%"
9.23,"52.6316%"
10.8,"88.4615%"
11.06,"82.5000%"
10.25,"94.1176%"
9.13,"54.5455%"
10.87,"73.3333%"
9.37,"68.4211%"
10.83,"71.4286%"
10.31,"77.7778%"
9.74,"86.6667%"
9.44,"66.6667%"
9.26,"90.4762%"
9.11,"58.0645%"
9.39,"63.6364%"
10.92,"79.5455%"
11.21,"70.0000%"
9.68,"74.2857%"
11.27,"82.7586%"
10,"65.3846%"
10.53,"79.4872%"
10.35,"87.0968%"
7.76,"75.0000%"
9.87,"71.4286%"
10.7,"87.5000%"
9.88,"60.0000%"
9.39,"77.4194%"
9.52,"72.7273%"
10.76,"60.0000%"
8.5,"47.0588%"
8.47,"63.6364%"
9.91,"77.4194%"
9.37,"64.1026%"
9.33,"72.7273%"
9.33,"73.3333%"
9.35,"60.0000%"
8.79,"64.0000%"
8.85,"66.6667%"
9.35,"73.1707%"
9.2,"70.9091%"
8.87,"64.1026%"
9.14,"52.1739%"
11.02,"78.1250%"
10.35,"82.7586%"
10.17,"80.0000%"
10.67,"74.5763%"
12.08,"72.2222%"
9.79,"72.5000%"
11.58,"86.4865%"
11.91,"86.4865%"
9.78,"82.8947%"
9.47,"74.5455%"
11.65,"87.8788%"
11.18,"81.4815%"
12.54,"86.9565%"
8.7,"70.5882%"
10.14,"86.3636%"
11.58,"77.1429%"
9.94,"81.8182%"
9.68,"100.0000%"
10.81,"88.2353%"
11.84,"86.6667%"
9.21,"60.0000%"
11,"75.0000%"
12.51,"88.8889%"
10.88,"79.3103%"
11.1,"78.7879%"
10.47,"71.0526%"
9.24,"78.0488%"
10.35,"81.5789%"
12.03,"85.7143%"
10.37,"82.5000%"
10.45,"85.1852%"
11.88,"79.4872%"
10.48,"85.2941%"
10.2,"77.7778%"
8.03,"63.6364%"
11.64,"85.2273%"
9.52,"72.2222%"
10,"73.9130%"
10.9,"79.3103%"
9.09,"75.0000%"
8.33,"54.5455%"
9.28,"50.0000%"
9.15,"64.7059%"
9.82,"90.9091%"
8.56,"60.0000%"
10.28,"83.3333%"
9.66,"88.2353%"
9.86,"50.0000%"
10.17,"61.1111%"
9,"63.1579%"
8.5,"33.3333%"
9.12,"68.0000%"
10.28,"81.4815%"
11.59,"90.9091%"
10.23,"85.7143%"
9.97,"88.8889%"
11.58,"85.7143%"
11.24,"90.0000%"
10.47,"91.6667%"
11.26,"90.9091%"
13,"100.0000%"
12.97,"88.4615%"
12.97,"93.2203%"
13.28,"96.6667%"
13.46,"82.9787%"
12.97,"73.5294%"
12.74,"85.7143%"
14.06,"77.2727%"
13.29,"90.0000%"
13.5,"100.0000%"
9,"66.6667%"
7.97,"33.3333%"
8.03,"54.5455%"
9.72,"71.4286%"
9.21,"82.6087%"
7.84,"37.0370%"
9.38,"58.0645%"
9.64,"56.5217%"
9.03,"39.1304%"
8.97,"60.0000%"
8.91,"65.7895%"
9.22,"70.0000%"
9.21,"63.1579%"
9.89,"89.4737%"
9.24,"84.6154%"
9.35,"80.0000%"
9.33,"58.8235%"
9.5,"41.6667%"
8.79,"33.3333%"
9.28,"72.2222%"
9.53,"72.4138%"
8.79,"60.0000%"
8.67,"70.9677%"
9.13,"65.5172%"
9.16,"65.2174%"
8.73,"44.4444%"
9.31,"51.8519%"
9.77,"50.0000%"
9.7,"60.7143%"
8.68,"77.2727%"
8.59,"64.0000%"
7.84,"75.0000%"
9.35,"60.0000%"
10,"78.9474%"
9.87,"51.8519%"
9.31,"81.0345%"
9.27,"71.4286%"
9.46,"100.0000%"
7.43,"70.0000%"
9.17,"65.0000%"
8.75,"77.4194%"
8.55,"62.0690%"
9.44,"83.3333%"
8.88,"76.9231%"
8.43,"55.8442%"
8.29,"80.7692%"
8.19,"50.0000%"
7.27,"44.4444%"
9.42,"72.5806%"
9.02,"61.8182%"
9.04,"50.0000%"
9.73,"62.9630%"
9.24,"77.1429%"
9.8,"71.4286%"
9.09,"69.7674%"
10.39,"80.5556%"
10.6,"86.4865%"
8.68,"62.5000%"
10.92,"88.2353%"
9.75,"70.5882%"
9.2,"73.1707%"
10.16,"84.3750%"
9.97,"71.7949%"
8.67,"69.5652%"
9.19,"73.6842%"
9.17,"83.3333%"
10.08,"81.2500%"
10.04,"63.3333%"
9.93,"79.4118%"
10.66,"84.8485%"
10.71,"90.9091%"
9.58,"81.2500%"
10.65,"83.3333%"
9.9,"79.3103%"
10.32,"76.1905%"
9.57,"77.7778%"
11,"76.9231%"
9.55,"81.8182%"
9.94,"82.6087%"
9.4,"68.4211%"
9.81,"90.0000%"
8.76,"75.0000%"
9.4,"64.4444%"
9.05,"86.1111%"
9.04,"58.3333%"
12.19,"81.8182%"
12.69,"100.0000%"
13.34,"95.2381%"
12.38,"83.3333%"
11.88,"75.6757%"
10.96,"78.0822%"
11.06,"80.6452%"
13.09,"94.1176%"
11.34,"85.7143%"
14.24,"94.1176%"
12.99,"92.3077%"
12.76,"81.8182%"
9.44,"69.2308%"
10.57,"71.4286%"
8.9,"64.7059%"
10.78,"80.0000%"
12.54,"83.3333%"
12.29,"81.5789%"
11.76,"80.0000%"
12.87,"93.1034%"
11.9,"84.6154%"
12.72,"90.6250%"
9.08,"64.2857%"
10.32,"65.3846%"
12.74,"93.1034%"
12.15,"89.2857%"
11.71,"89.2857%"
13.91,"100.0000%"
9.33,"58.9744%"
10.7,"79.0698%"
10.46,"76.9231%"
13.18,"86.3636%"
13.43,"93.5484%"
13.54,"100.0000%"
14.39,"89.2857%"
15.1,"100.0000%"
13.77,"100.0000%"
13.17,"91.6667%"
13.89,"96.9697%"
14.44,"92.8571%"
9.22,"65.0000%"
11.43,"72.4138%"
13.93,"93.7500%"
14.16,"100.0000%"
14.63,"97.2222%"
13.76,"93.4783%"
14.37,"92.3077%"
10.08,"64.5833%"
10.61,"68.0851%"
13.15,"88.8889%"
15.14,"91.6667%"
14.24,"96.2264%"
13.58,"90.2439%"
13.56,"100.0000%"
13.03,"100.0000%"
14.03,"100.0000%"
14.29,"95.0000%"
9.98,"67.6471%"
14.76,"100.0000%"
14.18,"100.0000%"
14.19,"95.6522%"
15.39,"100.0000%"
14.79,"97.4359%"
15.19,"100.0000%"
15.13,"100.0000%"
15.24,"97.0588%"
14.65,"96.4286%"
14.48,"95.6522%"
14.91,"100.0000%"
15.47,"100.0000%"
15.17,"100.0000%"
15.26,"100.0000%"
12.25,"100.0000%"
14.87,"100.0000%"
14.27,"100.0000%"
14.74,"92.8571%"
16.07,"100.0000%"
15.42,"100.0000%"
14.64,"100.0000%"
15.07,"100.0000%"
15.17,"100.0000%"
14.85,"100.0000%"
14,"100.0000%"
15.33,"100.0000%"
15.21,"100.0000%"
15.65,"100.0000%"
15.6,"91.6667%"
15.72,"90.0000%"
15.09,"100.0000%"
15.43,"100.0000%"
15.67,"100.0000%"
15.52,"100.0000%"
15.35,"95.0000%"
15.83,"100.0000%"
15.55,"100.0000%"
15.33,"95.6522%"
15.25,"100.0000%"
14.13,"100.0000%"
14.7,"97.0588%"
16.28,"100.0000%"
16.15,"100.0000%"
12.71,"88.4615%"
12.64,"85.0000%"
10.18,"71.4286%"
12.49,"100.0000%"
12.36,"84.6154%"
12.07,"84.3750%"
12.56,"83.3333%"
12.53,"89.6552%"
11.88,"89.2857%"
12.51,"83.3333%"
11.2,"95.2381%"
12.67,"72.7273%"
11.11,"91.6667%"
12.89,"77.7778%"
12.79,"85.7143%"
12.7,"93.7500%"
12.42,"87.5000%"
12.95,"88.5714%"
12.44,"77.7778%"
12.04,"79.1667%"
12.88,"93.3333%"
12.73,"95.6522%"
11.72,"87.8049%"
13.23,"89.0909%"
12.09,"79.1667%"
12.26,"81.2500%"
13.1,"91.6667%"
12.28,"90.6977%"
12.57,"90.9091%"
12.73,"86.7925%"
11.82,"91.4286%"
13.59,"100.0000%"
13.29,"86.6667%"
13.41,"88.4615%"
13.31,"98.1481%"
12.71,"84.9057%"
11.41,"76.4706%"
13.42,"95.0000%"
13.07,"96.0000%"
14.29,"95.2381%"
13.62,"100.0000%"
13.78,"100.0000%"
12.35,"80.0000%"
11.86,"90.6250%"
12.91,"100.0000%"
12.75,"85.7143%"
12.34,"90.2439%"
12.76,"77.7778%"
11.08,"100.0000%"
11.98,"86.3636%"
13.04,"89.4737%"
12.28,"65.6250%"
12.78,"100.0000%"
12.97,"100.0000%"
11.95,"90.0000%"
11.42,"84.4444%"
12.18,"92.8571%"
12.18,"90.9091%"
12.28,"92.3077%"
11.3,"86.6667%"
12.91,"87.5000%"
13.3,"86.9565%"
12.2,"96.0000%"
11.48,"93.4783%"
13.07,"95.0000%"
12.41,"83.3333%"
12.56,"95.4545%"
11.82,"75.0000%"
12.23,"93.0233%"
11.94,"71.4286%"
11.08,"85.7143%"
12.43,"97.7778%"
11.46,"57.1429%"
12.35,"93.5484%"
11.32,"86.0000%"
13.31,"100.0000%"
12.36,"75.0000%"
12.21,"89.1304%"
11.35,"100.0000%"
13.26,"92.5926%"
12.35,"88.4615%"
11.63,"90.3226%"
12.14,"76.9231%"
12.42,"85.1852%"
12.31,"85.7143%"
12.53,"92.5000%"
11.84,"90.6250%"
11.84,"87.0968%"
12.23,"85.0000%"
12.28,"82.6087%"
10.61,"88.4615%"
12.53,"85.7143%"
11.28,"83.3333%"
12.84,"81.4815%"
13.35,"95.6522%"
8.7,"66.6667%"
8.78,"71.1111%"
9.07,"65.7143%"
9.11,"77.2727%"
14.12,"86.8421%"
13.7,"100.0000%"
13.07,"100.0000%"
13,"92.0000%"
12.59,"92.0000%"
13.08,"81.6327%"
11.25,"91.0714%"
9.54,"75.0000%"
9.26,"63.6364%"
8.54,"54.8387%"
14.1,"88.8889%"
8.31,"59.0909%"
12.59,"77.5510%"
7.05,"53.4884%"
10.06,"58.8235%"
9.64,"81.2500%"
8.58,"52.0000%"
8,"55.5556%"
8.84,"69.2308%"
8.05,"42.8571%"
8.43,"46.6667%"
8.98,"66.6667%"
7.82,"38.4615%"
7.1,"37.5000%"
8.68,"72.9730%"
